Date,Loyalty Number (0=Not on scheme),Basket
1,0,"['Christmas Cards', 'Computer', 'Glasses', 'Fresh Beef', 'Vinegar', 'Icing Sugar']"
1,4299954728,"['Christmas Cards', 'Computer', 'Utensils', 'Glasses', 'Bagel', 'Naan', 'Crumpet', 'Sweet Treats', 'Cake', 'Tea', 'Coffee', 'Fresh Fish', 'Fresh Pizza', 'Gravy', 'Vinegar', 'Pickles']"
1,0,"['Blu Ray', 'Glasses', 'Bagel', 'Sweet Treats', 'Fresh Milk', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Flour', 'Icing Sugar', 'Jam']"
1,4299966872,"['Lemonade', 'Eggs', 'Fresh Fish', 'Fresh Pasta', 'Tinned Fruit', 'Oil', 'Jam']"
1,0,"['Blu Ray', 'Glasses', 'Naan', 'Crumpet', 'Sweet Treats', 'Coffee', 'Vinegar', 'Pickles']"
1,4299967016,"['Christmas Cards', 'Utensils']"
1,4299952784,"['Utensils', 'Fresh Milk', 'Fresh Pasta', 'Fresh Flowers', 'Oil', 'Cous cous', 'Olives', 'Jam']"
1,4299959112,"['Bagel', 'Croissant', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers', 'Tinned Fruit', 'Oil', 'Vinegar', 'Flour', 'Icing Sugar']"
1,4299951208,"['Bagel', 'Crumpet', 'Sweet Treats', 'Jam']"
1,4299970608,"['Tea', 'Fresh Beef', 'Tinned Fruit']"
1,4299964784,"['Computer', 'Croissant', 'Still Water', 'Coffee', 'Fresh Fish', 'Tinned Fruit', 'Cous cous', 'Vinegar', 'Icing Sugar', 'Jam']"
1,0,"['Christmas Cards', 'Pitta', 'Naan', 'Fresh Fruit Juice', 'Fresh Fish', 'Fresh Flowers', 'Tinned Fruit', 'Vinegar', 'Flour']"
1,4299945312,"['Christmas Cards', 'Computer', 'Pitta', 'Naan', 'Crumpet', 'Lemonade', 'Sports and Energy', 'Fresh Milk', 'Fresh Pizza', 'Fresh Flowers', 'Soup', 'Cous cous']"
1,4299945384,"['Glasses', 'Oil']"
1,4299951208,"['Bagel', 'Cake', 'Fresh Fruit Juice', 'Bananas', 'Fresh Beef', 'Fresh Fish', 'Fresh Flowers', 'Flour']"
1,4299949480,"['Christmas Cards', 'Bagel', 'Crumpet', 'Cous cous']"
1,0,"['Computer', 'Sweet Treats', 'Lemonade', 'Coffee', 'Fresh Milk', 'Soup', 'Gravy', 'Pickles', 'Flour', 'Icing Sugar']"
1,4299955664,"['Christmas Cards', 'Glasses', 'Cake', 'Lemonade', 'Sports and Energy', 'Bananas', 'Fresh Pasta']"
1,4299951208,"['Croissant', 'Crumpet', 'Tea']"
1,4299947832,"['Bagel', 'Crumpet', 'Cake', 'Fresh Milk', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup', 'Oil', 'Cous cous', 'Flour', 'Jam']"
1,0,"['Christmas Cards', 'Blu Ray', 'Glasses', 'Soup', 'Gravy', 'Vinegar', 'Flour', 'Jam']"
1,0,"['Bagel', 'Pitta', 'Croissant', 'Crumpet', 'Sweet Treats', 'Cake', 'Tea', 'Fresh Fish', 'Vinegar']"
1,4299969240,"['Bagel', 'Pitta', 'Crumpet', 'Cake', 'Lemonade', 'Eggs', 'Fresh Fish', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Oil', 'Vinegar', 'Olives']"
1,4299970608,"['Bananas', 'Fresh Pasta']"
1,4299972048,"['Tea', 'Coffee', 'Bananas', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish']"
1,4299963352,"['Glasses', 'Pitta', 'Naan', 'Still Water', 'Coffee', 'Pickles', 'Flour']"
1,4299975568,"['Bagel', 'Croissant', 'Sweet Treats', 'Cake', 'Lemonade', 'Sports and Energy', 'Still Water', 'Tea', 'Jam']"
1,4299972408,"['TV', 'Utensils', 'Naan', 'Crumpet', 'Fresh Milk', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Cous cous', 'Icing Sugar']"
1,4299946032,"['Christmas Cards', 'Utensils', 'Sweet Treats', 'Lemonade', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Dried Fruit and Nuts', 'Gravy', 'Cous cous', 'Vinegar', 'Pickles']"
1,0,"['Christmas Cards', 'Bagel', 'Fresh Beef', 'Fresh Pasta', 'Oil', 'Cous cous']"
1,4299959688,"['Bagel', 'Crumpet', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Bananas', 'Dried Fruit and Nuts', 'Oil', 'Olives', 'Jam']"
1,4299972048,"['Naan', 'Coffee', 'Fresh Beef', 'Fresh Pasta']"
1,0,"['Blu Ray', 'Computer', 'Pitta', 'Cake', 'Sports and Energy', 'Still Water', 'Fresh Milk', 'Dried Fruit and Nuts', 'Oil', 'Pickles']"
1,4299975352,"['Christmas Cards', 'Fresh Fruit Juice', 'Fresh Fish', 'Soup', 'Gravy', 'Icing Sugar', 'Jam']"
1,4299949480,"['TV', 'Bananas', 'Fresh Beef']"
1,0,"['Utensils', 'Naan', 'Gravy']"
1,4299963352,"['Utensils', 'Still Water', 'Oil', 'Olives', 'Pickles', 'Flour']"
1,4299971256,"['Blu Ray', 'TV', 'Glasses', 'Naan', 'Croissant', 'Crumpet', 'Sweet Treats', 'Coffee', 'Oil']"
1,4299974704,"['Computer', 'Croissant', 'Crumpet', 'Still Water', 'Bananas', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Soup', 'Olives', 'Pickles', 'Jam']"
1,4299959688,"['Naan', 'Crumpet', 'Cake', 'Still Water', 'Fresh Fruit Juice', 'Dried Fruit and Nuts', 'Oil', 'Vinegar', 'Pickles', 'Icing Sugar', 'Jam']"
1,4299964784,"['Tinned Fruit', 'Cous cous', 'Olives', 'Flour']"
1,4299971688,"['Blu Ray', 'Coffee', 'Eggs', 'Fresh Pizza', 'Fresh Flowers', 'Gravy']"
1,4299977720,"['TV', 'Computer', 'Pitta', 'Tea', 'Vinegar', 'Pickles', 'Icing Sugar']"
1,4299951424,"['Computer', 'Glasses', 'Pitta', 'Sweet Treats', 'Flour']"
1,4299973912,"['Utensils', 'Pitta', 'Lemonade', 'Tea', 'Bananas', 'Fresh Fish', 'Soup', 'Tinned Fruit', 'Oil', 'Vinegar', 'Icing Sugar', 'Jam']"
1,4299945456,"['Blu Ray', 'Utensils', 'Tea', 'Bananas', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza', 'Tinned Fruit', 'Oil', 'Pickles', 'Flour', 'Icing Sugar']"
1,4299946032,"['Sports and Energy', 'Still Water', 'Tea', 'Soup', 'Cous cous', 'Vinegar', 'Olives']"
1,4299949480,"['Bagel', 'Pitta', 'Sweet Treats', 'Fresh Milk', 'Gravy', 'Oil', 'Icing Sugar']"
1,4299955664,"['Lemonade', 'Fresh Fruit Juice', 'Fresh Flowers', 'Soup']"
1,0,"['Christmas Cards', 'Blu Ray', 'Crumpet', 'Fresh Milk', 'Dried Fruit and Nuts', 'Olives', 'Flour', 'Icing Sugar', 'Jam']"
1,0,"['TV', 'Utensils', 'Naan', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Bananas', 'Fresh Milk', 'Fresh Pasta', 'Oil']"
1,0,"['Blu Ray', 'Glasses', 'Crumpet', 'Sweet Treats', 'Cake', 'Sports and Energy', 'Fresh Pizza', 'Fresh Flowers', 'Soup', 'Tinned Fruit', 'Gravy', 'Olives']"
1,4299945456,"['Blu Ray', 'TV', 'Utensils', 'Sports and Energy', 'Eggs', 'Fresh Beef', 'Fresh Pizza', 'Fresh Flowers', 'Tinned Fruit', 'Cous cous']"
1,0,"['Blu Ray', 'TV', 'Bagel', 'Naan', 'Sweet Treats', 'Cake', 'Fresh Beef', 'Fresh Fish', 'Fresh Pizza']"
1,4299954944,"['Blu Ray', 'Glasses', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Oil', 'Olives', 'Flour']"
1,4299963352,"['Glasses', 'Oil']"
1,4299971472,"['Crumpet', 'Sweet Treats', 'Sports and Energy', 'Bananas', 'Fresh Fish', 'Fresh Pizza', 'Soup', 'Tinned Fruit', 'Olives']"
1,4299947832,"['Naan', 'Crumpet', 'Sweet Treats', 'Fresh Milk', 'Eggs', 'Fresh Pasta', 'Oil', 'Cous cous', 'Flour', 'Jam']"
1,4299980528,"['Glasses', 'Sweet Treats', 'Cake', 'Pickles', 'Icing Sugar', 'Jam']"
1,0,"['Christmas Cards', 'Fresh Flowers', 'Soup', 'Gravy', 'Pickles']"
1,4299946032,"['TV', 'Utensils', 'Croissant', 'Still Water', 'Dried Fruit and Nuts', 'Cous cous', 'Olives', 'Icing Sugar']"
1,4299966872,"['Computer', 'Utensils', 'Bagel', 'Naan', 'Crumpet', 'Cake', 'Tea', 'Bananas', 'Fresh Milk', 'Fresh Pasta', 'Oil', 'Cous cous', 'Vinegar', 'Olives', 'Jam']"
1,0,"['Christmas Cards', 'Glasses', 'Crumpet', 'Sweet Treats', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish']"
1,0,"['Cake', 'Tinned Fruit', 'Gravy']"
1,0,"['Utensils', 'Pitta', 'Croissant', 'Sports and Energy', 'Tea', 'Coffee', 'Icing Sugar', 'Jam']"
1,4299981528,"['Blu Ray', 'TV', 'Pitta', 'Croissant', 'Coffee', 'Gravy', 'Vinegar', 'Pickles']"
1,4299969744,"['Computer', 'Bagel', 'Crumpet', 'Lemonade', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Bananas', 'Fresh Beef', 'Fresh Fish', 'Fresh Flowers', 'Soup', 'Jam']"
1,0,"['Bagel', 'Fresh Fruit Juice', 'Fresh Milk', 'Fresh Beef']"
1,0,"['Utensils', 'Still Water', 'Tea', 'Bananas', 'Eggs', 'Gravy']"
1,0,"['Christmas Cards', 'Blu Ray', 'TV', 'Utensils', 'Glasses', 'Pitta', 'Eggs', 'Fresh Pasta']"
1,4299946032,"['Utensils', 'Glasses', 'Sports and Energy', 'Still Water', 'Tea', 'Dried Fruit and Nuts', 'Soup', 'Gravy', 'Olives', 'Pickles', 'Flour']"
1,0,"['Naan', 'Crumpet', 'Sweet Treats', 'Lemonade', 'Coffee', 'Fresh Beef', 'Gravy', 'Oil', 'Cous cous', 'Vinegar', 'Flour']"
1,4299964784,"['Dried Fruit and Nuts', 'Cous cous', 'Flour']"
1,4299957096,"['TV', 'Computer', 'Glasses', 'Crumpet', 'Sports and Energy', 'Bananas', 'Fresh Beef', 'Fresh Pasta']"
1,4299951208,"['Pitta', 'Fresh Beef']"
1,4299951424,"['Blu Ray', 'TV', 'Naan', 'Croissant', 'Fresh Flowers', 'Flour', 'Jam']"
1,4299972048,"['Naan', 'Croissant', 'Sports and Energy', 'Bananas', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza']"
1,4299959112,"['Naan', 'Croissant', 'Crumpet', 'Bananas', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Oil', 'Vinegar', 'Flour', 'Jam']"
1,0,"['Blu Ray', 'Glasses', 'Naan', 'Fresh Fruit Juice', 'Dried Fruit and Nuts']"
1,0,"['Christmas Cards', 'Utensils', 'Fresh Milk', 'Fresh Pasta', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Tinned Fruit']"
1,0,"['Blu Ray', 'Utensils', 'Bananas', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Fresh Pizza', 'Gravy', 'Oil', 'Vinegar']"
1,4299949480,"['Pitta', 'Tinned Fruit', 'Oil', 'Cous cous', 'Vinegar', 'Flour']"
1,4299945384,"['Glasses', 'Naan', 'Crumpet', 'Still Water', 'Fresh Fruit Juice']"
1,4299967016,"['TV', 'Glasses', 'Sweet Treats', 'Soup']"
1,4299970392,"['Bagel', 'Crumpet', 'Sweet Treats', 'Cake', 'Fresh Pizza', 'Tinned Fruit', 'Cous cous', 'Flour']"
1,0,['Pitta']
1,4299980168,"['Blu Ray', 'TV', 'Bagel', 'Cake', 'Eggs', 'Fresh Flowers', 'Soup', 'Gravy', 'Oil', 'Cous cous', 'Pickles', 'Flour']"
1,0,"['Bagel', 'Pitta', 'Fresh Fruit Juice', 'Fresh Fish', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Vinegar']"
1,0,"['TV', 'Computer', 'Glasses', 'Bagel', 'Pitta', 'Naan', 'Croissant', 'Sports and Energy', 'Fresh Fruit Juice', 'Fresh Beef', 'Fresh Fish', 'Dried Fruit and Nuts', 'Soup', 'Cous cous', 'Olives', 'Flour']"
1,0,"['Christmas Cards', 'Bagel', 'Croissant', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Oil', 'Icing Sugar', 'Jam']"
1,4299983184,"['Christmas Cards', 'Computer', 'Fresh Fish', 'Fresh Pasta']"
1,4299986488,"['Christmas Cards', 'Utensils', 'Fresh Pasta', 'Olives', 'Flour']"
1,4299981528,"['Christmas Cards', 'Blu Ray', 'Bagel', 'Pitta', 'Croissant', 'Coffee', 'Soup']"
1,0,"['Utensils', 'Oil', 'Vinegar', 'Olives', 'Flour']"
1,4299972408,"['Cake', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit', 'Gravy', 'Icing Sugar']"
1,4299957888,"['Bagel', 'Cake', 'Vinegar']"
1,4299987064,"['TV', 'Utensils', 'Glasses', 'Dried Fruit and Nuts', 'Soup', 'Gravy', 'Flour']"
1,0,"['TV', 'Naan', 'Still Water', 'Fresh Pizza']"
1,0,"['Bananas', 'Fresh Milk', 'Fresh Fish', 'Fresh Pizza', 'Tinned Fruit', 'Gravy', 'Flour']"
1,4299972832,"['Blu Ray', 'Glasses', 'Bagel', 'Naan', 'Crumpet', 'Sweet Treats', 'Cake', 'Sports and Energy', 'Coffee', 'Fresh Beef', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Oil']"
1,0,"['Pitta', 'Crumpet', 'Fresh Flowers']"
1,4299986488,"['Christmas Cards', 'Croissant', 'Sweet Treats', 'Still Water', 'Tea', 'Fresh Milk', 'Fresh Pizza', 'Tinned Fruit', 'Gravy', 'Flour', 'Icing Sugar', 'Jam']"
1,4299981528,"['Christmas Cards', 'Blu Ray', 'TV', 'Bagel', 'Soup', 'Vinegar', 'Pickles', 'Icing Sugar']"
1,4299977720,"['TV', 'Computer', 'Utensils', 'Glasses', 'Cake', 'Sports and Energy', 'Fresh Fruit Juice', 'Fresh Pizza', 'Gravy', 'Icing Sugar']"
1,4299964784,"['Blu Ray', 'Glasses', 'Cake', 'Still Water', 'Fresh Fruit Juice', 'Dried Fruit and Nuts', 'Cous cous', 'Pickles', 'Flour']"
1,4299980528,"['Bagel', 'Pitta', 'Fresh Milk', 'Fresh Beef', 'Soup']"
1,4299982248,"['Computer', 'Pitta', 'Sweet Treats', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Cous cous', 'Olives', 'Pickles']"
1,0,"['Blu Ray', 'Computer', 'Bagel', 'Naan', 'Crumpet', 'Tea', 'Coffee', 'Fresh Beef', 'Fresh Fish', 'Fresh Flowers', 'Oil']"
1,0,"['Blu Ray', 'TV', 'Croissant', 'Crumpet', 'Sweet Treats', 'Tea', 'Coffee', 'Tinned Fruit', 'Olives']"
1,0,"['Christmas Cards', 'Blu Ray', 'Croissant', 'Sports and Energy', 'Still Water', 'Coffee', 'Eggs', 'Dried Fruit and Nuts', 'Flour', 'Icing Sugar']"
1,4299945384,"['Lemonade', 'Sports and Energy', 'Still Water']"
1,0,"['Utensils', 'Fresh Fruit Juice', 'Coffee', 'Olives', 'Pickles', 'Flour']"
1,0,"['Christmas Cards', 'Croissant', 'Sweet Treats', 'Eggs', 'Fresh Flowers', 'Olives', 'Flour', 'Icing Sugar', 'Jam']"
1,4299989648,"['Utensils', 'Bagel', 'Pitta', 'Croissant', 'Crumpet', 'Sports and Energy', 'Still Water', 'Eggs', 'Gravy']"
1,4299957096,"['Christmas Cards', 'Blu Ray', 'Bagel', 'Cake', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Fresh Beef', 'Fresh Pasta']"
1,0,"['TV', 'Utensils', 'Bagel', 'Naan', 'Fresh Milk', 'Gravy', 'Olives', 'Flour', 'Jam']"
1,4299989648,"['Christmas Cards', 'Blu Ray', 'TV', 'Utensils', 'Naan', 'Sweet Treats', 'Cake', 'Sports and Energy', 'Fresh Fruit Juice']"
1,4299980024,"['Christmas Cards', 'Pitta', 'Fresh Fruit Juice', 'Eggs', 'Fresh Fish', 'Fresh Pasta', 'Oil']"
1,0,"['Pitta', 'Cake', 'Fresh Beef', 'Fresh Pasta']"
1,4299970392,"['Sweet Treats', 'Still Water', 'Fresh Fruit Juice', 'Dried Fruit and Nuts', 'Oil']"
1,4299956736,"['Blu Ray', 'TV', 'Computer', 'Naan', 'Sports and Energy', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Fresh Pizza', 'Fresh Flowers', 'Pickles', 'Icing Sugar']"
1,4299958392,"['Fresh Milk', 'Fresh Beef', 'Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers']"
1,0,"['Blu Ray', 'Pitta', 'Tinned Fruit', 'Oil', 'Cous cous', 'Flour', 'Icing Sugar']"
1,4299974704,"['Sweet Treats', 'Bananas', 'Fresh Milk', 'Fresh Pizza', 'Flour']"
1,4299965936,"['Blu Ray', 'Glasses', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Bananas', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers']"
1,4299972048,"['Bagel', 'Naan', 'Still Water', 'Bananas', 'Fresh Milk', 'Cous cous']"
1,4299975352,"['Christmas Cards', 'Blu Ray', 'Still Water', 'Fresh Beef', 'Fresh Fish', 'Fresh Pizza', 'Soup', 'Vinegar', 'Jam']"
1,0,"['Utensils', 'Fresh Beef', 'Fresh Pasta', 'Fresh Flowers']"
1,0,"['Coffee', 'Bananas', 'Fresh Fish', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Icing Sugar']"
1,4299966872,"['Crumpet', 'Bananas', 'Fresh Fish', 'Fresh Pizza', 'Soup', 'Tinned Fruit', 'Gravy', 'Cous cous', 'Pickles', 'Flour', 'Icing Sugar', 'Jam']"
1,4299963352,"['Blu Ray', 'Still Water', 'Dried Fruit and Nuts', 'Oil', 'Cous cous', 'Olives', 'Icing Sugar']"
1,0,"['Blu Ray', 'Naan', 'Sports and Energy', 'Coffee', 'Fresh Flowers', 'Cous cous']"
1,4299975568,"['Lemonade', 'Sports and Energy', 'Jam']"
1,0,"['Christmas Cards', 'Utensils', 'Glasses', 'Tea', 'Bananas', 'Eggs', 'Soup', 'Oil']"
1,0,"['Naan', 'Croissant', 'Fresh Milk', 'Fresh Beef', 'Fresh Flowers', 'Cous cous', 'Flour', 'Jam']"
1,4299959112,"['Bagel', 'Sweet Treats', 'Bananas', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Soup', 'Vinegar', 'Pickles']"
1,4299989504,"['Blu Ray', 'TV', 'Glasses', 'Bagel', 'Croissant', 'Crumpet', 'Cake', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Fresh Fish']"
1,4299954728,"['Blu Ray', 'TV', 'Computer', 'Glasses', 'Pitta', 'Crumpet', 'Cake', 'Sports and Energy', 'Fresh Fish', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Gravy', 'Oil', 'Vinegar', 'Olives', 'Pickles']"
1,0,"['Lemonade', 'Fresh Fruit Juice', 'Tea', 'Fresh Beef', 'Tinned Fruit', 'Gravy', 'Oil', 'Olives']"
1,0,"['Computer', 'Utensils', 'Glasses', 'Cake', 'Eggs', 'Dried Fruit and Nuts']"
1,0,"['Pitta', 'Croissant', 'Sweet Treats']"
1,4299980024,"['Christmas Cards', 'TV', 'Still Water', 'Eggs', 'Fresh Pizza', 'Fresh Flowers', 'Olives']"
1,4299959688,"['Naan', 'Crumpet', 'Cake', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Soup', 'Gravy', 'Cous cous', 'Olives', 'Icing Sugar']"
1,4299945240,"['Pitta', 'Fresh Fruit Juice', 'Tea', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup']"
1,4299982248,"['Fresh Milk', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Oil', 'Olives', 'Flour', 'Icing Sugar']"
1,4299970392,"['TV', 'Bagel', 'Naan', 'Crumpet', 'Cake', 'Sports and Energy', 'Tea', 'Soup', 'Pickles']"
1,0,"['Lemonade', 'Coffee', 'Eggs', 'Fresh Flowers', 'Tinned Fruit', 'Cous cous', 'Pickles', 'Jam']"
1,0,"['Christmas Cards', 'Utensils', 'Still Water', 'Fresh Milk', 'Eggs']"
1,4299983040,"['Croissant', 'Fresh Fruit Juice', 'Fresh Milk', 'Fresh Fish']"
1,4299950704,"['TV', 'Utensils', 'Naan', 'Fresh Beef', 'Fresh Pasta']"
1,4299969024,"['Computer', 'Glasses', 'Crumpet', 'Bananas', 'Eggs', 'Fresh Fish', 'Fresh Pizza', 'Tinned Fruit', 'Oil', 'Vinegar', 'Pickles']"
1,4299951208,"['Bagel', 'Naan', 'Croissant', 'Cake', 'Lemonade', 'Fresh Fruit Juice', 'Tea', 'Fresh Pasta']"
1,0,"['TV', 'Utensils', 'Sports and Energy', 'Coffee', 'Fresh Fish', 'Soup', 'Jam']"
1,0,"['TV', 'Glasses', 'Bagel', 'Sports and Energy', 'Coffee', 'Fresh Flowers']"
1,0,"['Still Water', 'Jam']"
1,4299986056,"['Fresh Pasta', 'Vinegar', 'Pickles', 'Icing Sugar', 'Jam']"
1,0,"['Utensils', 'Glasses', 'Naan', 'Sweet Treats', 'Sports and Energy', 'Coffee']"
1,4299975352,"['Christmas Cards', 'Lemonade', 'Fresh Pasta', 'Fresh Flowers', 'Gravy', 'Olives', 'Jam']"
1,4299969744,"['Computer', 'Utensils', 'Glasses', 'Pitta', 'Bananas', 'Fresh Milk', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup', 'Jam']"
1,0,"['Sweet Treats', 'Lemonade', 'Tea', 'Coffee', 'Eggs', 'Fresh Pizza']"
1,4299980024,"['Glasses', 'Sweet Treats', 'Cake', 'Lemonade', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Fresh Milk', 'Fresh Pizza', 'Soup', 'Olives']"
1,4299945384,"['Glasses', 'Pitta', 'Sports and Energy', 'Still Water', 'Tinned Fruit']"
1,0,"['Christmas Cards', 'Utensils', 'Gravy']"
1,4299969240,"['Pitta', 'Naan', 'Sweet Treats', 'Lemonade', 'Fresh Fruit Juice', 'Bananas', 'Soup', 'Oil', 'Vinegar']"
1,0,"['Utensils', 'Glasses', 'Still Water', 'Dried Fruit and Nuts', 'Gravy', 'Flour']"
1,4299972832,"['Christmas Cards', 'Blu Ray', 'Utensils', 'Glasses', 'Bagel', 'Naan', 'Crumpet', 'Cake', 'Coffee', 'Bananas', 'Fresh Beef', 'Fresh Pasta', 'Tinned Fruit', 'Gravy', 'Jam']"
1,0,"['Christmas Cards', 'Glasses', 'Bagel', 'Sweet Treats', 'Coffee', 'Fresh Milk', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Gravy', 'Oil', 'Jam']"
1,4299990008,"['Christmas Cards', 'Coffee', 'Pickles']"
1,0,"['Christmas Cards', 'Blu Ray', 'TV', 'Computer', 'Bagel', 'Pitta', 'Fresh Fruit Juice', 'Coffee', 'Bananas', 'Fresh Milk', 'Fresh Pizza', 'Soup', 'Flour', 'Jam']"
1,4299985696,"['TV', 'Computer', 'Bagel', 'Crumpet', 'Sports and Energy', 'Bananas', 'Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers']"
1,4299993744,"['TV', 'Glasses', 'Cake', 'Bananas', 'Fresh Milk', 'Fresh Flowers']"
1,4299964784,"['Blu Ray', 'Bagel', 'Sweet Treats', 'Cake', 'Tea', 'Tinned Fruit', 'Cous cous', 'Vinegar', 'Olives']"
1,4299958392,"['Utensils', 'Still Water', 'Eggs', 'Fresh Pasta']"
1,0,"['Computer', 'Naan', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Fresh Beef', 'Fresh Fish', 'Tinned Fruit']"
1,4299952072,"['Naan', 'Tea', 'Fresh Beef', 'Pickles']"
1,4299985696,"['Pitta', 'Sweet Treats', 'Sports and Energy', 'Still Water', 'Bananas', 'Eggs']"
1,0,"['Crumpet', 'Tea', 'Fresh Fish', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Cous cous', 'Olives', 'Pickles', 'Icing Sugar']"
1,4299988144,['Pitta']
1,4299973912,"['Blu Ray', 'Computer', 'Bagel', 'Naan', 'Sweet Treats', 'Soup', 'Oil', 'Cous cous', 'Pickles']"
1,0,"['Lemonade', 'Fresh Fruit Juice', 'Eggs', 'Fresh Pizza', 'Cous cous', 'Olives', 'Pickles']"
1,0,"['Blu Ray', 'Glasses', 'Naan', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Soup', 'Oil', 'Pickles']"
1,4299972408,"['Sports and Energy', 'Coffee', 'Icing Sugar', 'Jam']"
1,4299992816,"['Lemonade', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Oil', 'Vinegar']"
1,0,"['Sweet Treats', 'Lemonade', 'Tea', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Cous cous']"
1,0,"['Crumpet', 'Cake', 'Still Water', 'Tea', 'Coffee', 'Tinned Fruit', 'Pickles', 'Icing Sugar']"
1,4299972408,"['Christmas Cards', 'Glasses', 'Naan', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Icing Sugar']"
1,0,"['Christmas Cards', 'Blu Ray', 'Glasses', 'Bagel', 'Naan', 'Croissant', 'Sweet Treats', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Oil']"
1,4299959688,"['Bagel', 'Sweet Treats', 'Cake', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Gravy', 'Oil', 'Olives', 'Pickles', 'Icing Sugar', 'Jam']"
1,0,"['Blu Ray', 'Glasses', 'Croissant', 'Sweet Treats', 'Sports and Energy', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Cous cous', 'Olives', 'Pickles']"
1,4299977720,"['Utensils', 'Glasses', 'Pitta', 'Naan', 'Crumpet', 'Cake', 'Lemonade', 'Still Water', 'Coffee', 'Fresh Flowers', 'Oil', 'Flour', 'Icing Sugar']"
1,4299950848,"['Blu Ray', 'Computer', 'Pitta', 'Croissant', 'Lemonade', 'Fresh Fruit Juice', 'Fresh Milk', 'Eggs', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Gravy', 'Oil', 'Cous cous', 'Olives', 'Icing Sugar', 'Jam']"
1,0,['Icing Sugar']
1,0,"['Christmas Cards', 'Crumpet', 'Sports and Energy', 'Fresh Fruit Juice', 'Bananas', 'Soup', 'Cous cous']"
1,4299982248,"['Christmas Cards', 'Computer', 'Pitta', 'Fresh Milk', 'Fresh Beef', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Vinegar', 'Olives', 'Flour', 'Icing Sugar']"
1,4299951424,"['Blu Ray', 'Computer', 'Utensils', 'Bagel', 'Croissant', 'Cake', 'Fresh Fruit Juice', 'Tea', 'Bananas', 'Eggs', 'Soup']"
